Sentiment,Tweets,Cleaned_Tweets,Word_Count,Character_Count
1,Thanks to my girls @nakeva @MzGriff0610 @Inger @xodedexo18 for for nagging @Twitter @Spam and @delbius and getting me back to the party! ,thanks girl nagging getting back party,6,38
1,walk that walk [ dorrouqh music ; aka mr ice cream paint job ) is my new favorite sonq ,walk walk dorrouqh music aka mr ice cream paint job new favorite sonq,13,69
0,Thinks not looking good for my uncle. Will find out soon ,think looking good uncle find soon,6,34
1,@zookoolaid Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,get 100 follower day using add everyone train pay vip,10,53
1,@tractorqueen thanks for the hug sis {{hugs}} back ,thanks hug si hug back,5,22
0,burning up! its soooo hot! its prolly going to rain in a little bit  ... oh well. weekend at carita! yay! cant wait for the road trip!,burning soooo hot prolly going rain little bit oh well weekend carita yay cant wait road trip,17,93
1,@tommcfly Hey Tom! Just wanna tell that I'm writing a story about you and the guys =D hope you like it that i'm doing that ,hey tom wan na tell im writing story guy hope like im,12,53
0,@SHADWELL1970 NO....not helping!!!!! lol  4.45pm ages away ,nonot helping lol 445pm age away,6,32
0,the end of maymester! ...but monday starts the beginning of summer 1 ,end maymester monday start beginning summer 1,7,45
0,I'm barely going to sleep ,im barely going sleep,4,21
1,@TraceCyrus stay sweet  while rocking !!,stay sweet rocking,3,18
0,"sigh, my sisters bein strange.. she came all the way from copenhagen to london, and now her phones turned off.. i wanna see her dammit ",sigh sister bein strange came way copenhagen london phone turned wan na see dammit,14,82
0,DO NOT BUY BEER FROM BEER GARDENS @ UNION ST FAIR! Organizers are shutting down PRIVATE parties forcing you to buy from them  (plz repost),buy beer beer garden union st fair organizer shutting private party forcing buy plz repost,15,90
0,awww she's gone ,awww shes gone,3,14
0,ok i am very tired and want to go to bed but that would involve moving ,ok tired want go bed would involve moving,8,41
1,@BlakeeL Spa!!!so jealous..i could do with some pampering myself right now.too much studying is just not good for the stress levels  ENJOY,spaso jealousi could pampering right nowtoo much studying good stress level enjoy,12,81
1,"@scottheisel nice TBS review, looking forward to it. Nice use of vitriol. ",nice tb review looking forward nice use vitriol,8,47
1,"@jcdyer indeed ... you got it! First time here, though I have no passport &amp; wld be a bit nervous to go to Juarez unguided ",indeed got first time though passport amp wld bit nervous go juarez unguided,13,76
0,"gonna collapse, ugh   Funny how Kimbo Slice is gonna be in the UF.  Can't wait for some sparks B)",gon na collapse ugh funny kimbo slice gon na uf cant wait spark b,14,65
0,@inspiredbride If you post them please don't use the one where I have a double chin from laughing ,post please dont use one double chin laughing,8,45
1,@Hinonoir Those David Bain t-s are pretty damn awesome ,david bain pretty damn awesome,5,30
0,And i have 2 wait a long time until mitchel's album comes out in Norway ,2 wait long time mitchels album come norway,8,43
0,"yay twitters back. oww my retainer hurt .. still, it feels like its pulling my teeth forward ",yay twitter back oww retainer hurt still feel like pulling teeth forward,12,72
1,"@tommcfly the mtv awards are on tomorrow in the u.k, ask gi to record it for you? then you can watch it when you get home ",mtv award tomorrow uk ask gi record watch get home,10,50
0,sprained my ankle  like really badly and tore some stuffs. it hurts! and its my birthday weekend ,sprained ankle like really badly tore stuff hurt birthday weekend,10,65
1,BOUT TO HEAD OFF TO TRACK PRACTICE ,bout head track practice,4,24
1,is hoping to find out today if i'm working for elton john next week ,hoping find today im working elton john next week,9,49
1,"@gaby196 hahahaa she is soo sweet! i want one of the guys to reply, i think id possibly cry...for days! haha  x",hahahaa soo sweet want one guy reply think id possibly cryfor day haha x,14,72
1,@TickleMeJoey thanks joe! happy wednesday ,thanks joe happy wednesday,4,26
1,listening to some blake shelton ,listening blake shelton,3,23
0,Firmly planted in my seat on the plane back to BOS. Our vacation's coming to a close. ,firmly planted seat plane back bos vacation coming close,9,56
1,Its absolutely amazing what the effects are of a random text saying 'I love you baby!'  ... &lt;3,absolutely amazing effect random text saying love baby lt3,9,58
0,Is now moving boxes alone ,moving box alone,3,16
0,Hyperventalating... my power just went out. I can't live like this for very long. Last time it was 8 days without power.... I can't do it ,hyperventalating power went cant live like long last time wa 8 day without power cant,15,85
1,Time to get back to work on the Hunting Business Marketing e-book. I also need to take a new avatar pic and call my grandma for her bday ,time get back work hunting business marketing ebook also need take new avatar pic call grandma bday,17,99
0,meet super early tomorrow  practice went pretty well today. IU sunday!,meet super early tomorrow practice went pretty well today iu sunday,11,67
0,Ow i hurt my back while sleeping ,ow hurt back sleeping,4,21
1,@KhloeKardashian Good Morning Khloe.. ,good morning khloe,3,18
0,"@PaulDempsey_ Yeah Im good thanks, still in PJs lol but studyin  yeah last night was gd, gd 2 get out. all glad ur finished uni?? x",yeah im good thanks still pjs lol studyin yeah last night wa gd gd 2 get glad ur finished uni x,21,95
1,"@johntindale @missattitude  thanks, it's my best friends porch.  ",thanks best friend porch,4,24
1,Tomorrows my last day as a high school student ,tomorrow last day high school student,6,37
1,is thankful for good friends and good conversations.  ,thankful good friend good conversation,5,38
0,In the need of a new phone  and my blackberry cost too much ,need new phone blackberry cost much,6,35
0,@LuvinMeSomeD haha I did omg. I was reachin for my baby....not hubby my baby girl. I miss my babies ,haha omg wa reachin babynot hubby baby girl miss baby,10,53
1,@autobearography first cd i ever bought. ,first cd ever bought,4,20
0,"done with my housework,feelng weary and feels like eatingcup noodles.  i h8 rotting at home!",done houseworkfeelng weary feel like eatingcup noodle h8 rotting home,10,69
0,@missinthia oh no way!!! how sad - they didn't have time to get married ,oh way sad didnt time get married,7,33
1,"@CatharineRedden Yeah, life, boy.... ",yeah life boy,3,13
1,Strive to be happy ,strive happy,2,12
1,"Just saw an advert for a film called last house on the left, might have to watch that!! And Wife swap the new series is starting!! ",saw advert film called last house left might watch wife swap new series starting,14,80
0,"For the love of god, please, no more thunder ",love god please thunder,4,23
1,"@kaotic2 hehe I'm proud of the thing  soon..it'll be off to college, &amp; I'll wonder where all the years went..::sigh::",hehe im proud thing soonitll college amp ill wonder year wentsigh,11,65
0,Lake sand gets everywhere. ,lake sand get everywhere,4,24
0,Jus walked into this dumbass drama class smh really late -_- ughh ,jus walked dumbass drama class smh really late _ ughh,10,53
0,"didn't find a purse today.all purses here seem to be about to break and cheap ,med. priced but wierd shiny w/ metal, or hella expensive ",didnt find purse todayall purse seem break cheap med priced wierd shiny w metal hella expensive,16,95
0,so good..that's why I can't live without it...man this song gone be on repeat while I'm in Cleveland...smh...I'm going to miss my baby! ,goodthats cant live without itman song gone repeat im clevelandsmhim going miss baby,13,84
0,bored stiff  abdys boring noooo adays ! need t living up seriously!!!,bored stiff abdys boring noooo adays need living seriously,9,58
1,has 100 followers ,ha 100 follower,3,15
0,my poor Bella teething sooo bad last cpl nights ,poor bella teething sooo bad last cpl night,8,43
0,I had something to say. But now I forget. ,something say forget,3,20
0,@oloberr come back to brisbane ,come back brisbane,3,18
0,"about to go play outside oh and something is wrong with my cat, but i dont know what... hes limping ",go play outside oh something wrong cat dont know limping,10,56
0,I want to play PS3 games online more. Don't really have friends to play with ,want play ps3 game online dont really friend play,9,49
0,"@hdaboss no i saw, i wasn't sure if it was YOU! umm. i can't D/M you its not on your profile  go to your settings",saw wasnt sure wa umm cant dm profile go setting,10,48
0,I'm sad that I only have one more day to spend with all my friends in Columbus. How time does fly. ,im sad one day spend friend columbus time doe fly,10,49
0,@Rockjaw I used to collect  got rid of them all years ago though,used collect got rid year ago though,7,36
1,okay 1 more thing then i really must work now. a librarian job has opened up in Lawrenceville. living close to friends &amp; family &amp; more $. ,okay 1 thing really must work librarian job ha opened lawrenceville living close friend amp family amp,17,102
1,sorry to twitshit but this is a better link  http://bit.ly/vqsLG,sorry twitshit better link,4,26
0,I'm am SOOO confused. ,im sooo confused,3,16
0,@ammunitionalice u better ,u better,2,8
1,@DebbieFletcher Hello! Another huge fan of your son's band here! ;) You must be so incredibly proud of him!! Lots of love! Tanya   xxx,hello another huge fan son band must incredibly proud lot love tanya xxx,13,72
0,"Dammit, I forgot about Pushing Daisies tonight and it's already more than half over. ",dammit forgot pushing daisy tonight already half,7,48
1,@stabbingmuffins send me the videos and pics you GOt of the tornado. ,send video pic got tornado,5,26
0,@FamousTweeter not till 2nyt tho and the sun wil be gone by then ,till 2nyt tho sun wil gone,6,26
1,"@totalMILFbaby Definitely the story of my life.. If ppl cud just b more like me, there wud b no problems n the world ",definitely story life ppl cud b like wud b problem n world,12,58
1,Ahh...there's nothing like a senior in a graduation gown....now get out!  ,ahhtheres nothing like senior graduation gownnow get,7,52
0,Aww. I feel so depressed right now ,aww feel depressed right,4,24
0,My iPod is dying a slow sloooow death ,ipod dying slow sloooow death,5,29
1,Play with my kitty cat ,play kitty cat,3,14
0,there is actually nothing on the tele the night. ,actually nothing tele night,4,27
0,went to my dermatologist to have the warts removed off my face and neck. t'was painful...  ,went dermatologist wart removed face neck twas painful,8,54
1,"@akomuzikera thank you too.  that's true, when i write, a lyric is normally attached to a melody or even a harmony. i enjoy it a lot. ",thank thats true write lyric normally attached melody even harmony enjoy lot,12,76
1,"By @4von Fin du match amical. Le score on s'en fout hein, vu que c'est un match amical!  #-football #edf",fin du match amical le score sen fout hein vu que cest un match amical # football # edf,19,87
1,@jordan1507 Always here to offer to our twitter community ,always offer twitter community,4,30
0,@kristinhersh have you seen the skeleton bikes yet then? (mark the spot of dead cyclists) mangled bikes painted white. not nice ,seen skeleton bike yet mark spot dead cyclist mangled bike painted white nice,13,77
0,Chilling with my cat. I miss my girl  and get come to sonic my aunt is rasing money for breast cancer text for details.!,chilling cat miss girl get come sonic aunt rasing money breast cancer text detail,14,81
0,@leado Aww sucky... ,aww sucky,2,9
1,@Timbaland - Hi  I loooove You kisses Rubi,hi loooove kiss rubi,4,20
1,@BradHigham 5th Juuuuuune!  oon my bdayy!  x,5th juuuuuune oon bdayy x,5,25
0,Yesterday was exciting. hah... But today wasn't ,yesterday wa exciting hah today wasnt,6,37
0,&quot;God give me patience...but give it quickly&quot;...30 min into our trip &amp; 2nd pee stop ,quotgod give patiencebut give quicklyquot30 min trip amp 2nd pee stop,11,69
1,"Could I be any more obnoxious about my picnic. Clearly, I really love me some hotdogs ",could obnoxious picnic clearly really love hotdog,7,49
